tofpet_id,channel,tac,a,b,c,d,x0,chi2,dof
0,57,3,0.0002461965253221417,0.13167018815398723,22.88774364421614,336.6119805525303,133.0870597597181,3545.2065120688985,2995
0,58,0,0.00021967635971632184,0.13085454711496236,25.074670159987928,365.2087129407328,131.62627006964172,3709.46520053992,3020
0,58,1,0.00021704343575090757,0.13013391519855821,25.16983150991946,364.9817511198159,131.88810213565114,3908.9205380186295,3020
0,58,2,0.00021598909194467112,0.1301884761695351,25.147697317109582,364.9782963390288,132.14060472762952,3835.2332426724943,3011
0,58,3,0.00023694532846275045,0.13161774688505054,24.378565033522268,364.9656139862989,133.12411431995426,3497.532327495891,2996
0,59,0,0.00024333097862923447,0.14584665855161996,25.24130793886109,355.01582612327326,114.931228972178,4652.891193199617,3145
0,59,1,0.00023876274734559378,0.1455715835282303,25.254753012128756,354.7880716496923,115.19768572216618,4689.7259554119855,3145
0,59,2,0.00023834248011338658,0.1450687249400386,25.287918515612812,354.67246495527775,115.4303463700328,4656.932369983411,3145
0,59,3,0.00023951007440873085,0.1450104241980556,25.180552044873103,354.9746466584058,115.92537390813123,4803.7757810958465,3145
0,60,0,0.0004174043534284773,0.15586887493493845,22.830250374315877,374.96925837387784,119.33451592299781,5140.195120719853,3070
0,60,1,0.0004248726757130402,0.15673334421041682,22.578254107275573,374.32528230296316,119.46322250845924,5148.592400102289,3070
0,60,2,0.0004215788112880036,0.15665400112593988,22.5950092605056,374.24523409950774,119.62552248643331,5227.3308178733405,3070
0,60,3,0.0004135794682059524,0.1556947503021832,22.67633308274364,374.6168312598287,120.21181378671902,5311.934534484628,3070
0,62,0,0.0002517123075200914,0.14856011175759923,25.110438932908156,370.6787091802397,118.88231303330821,3454.554354545823,3070
0,62,1,0.0002561728352125381,0.14920660677089406,24.863642990001928,370.35679097056413,119.26150569213927,3239.875213148436,3070
0,62,2,0.0002504669020013713,0.14822253010612657,25.072771776421202,370.35015333450366,119.37815926432756,3350.4532164581574,3070
0,62,3,0.00024722125780539584,0.1474132495513818,25.095790801755815,370.813321359742,119.98098748598792,3256.2027343878785,3070
0,63,0,0.0002582131179059377,0.14323970657006585,26.63904931759548,382.1120333194369,119.0871451323901,3212.942989583812,3070
0,63,1,0.00024898743265868144,0.14171990173143675,26.927757365924844,381.8359062158894,119.41553199626242,3444.7234188330326,3070
0,63,2,0.000253643232469931,0.1427194745428521,26.621571704450695,381.69612818928914,119.71180021493353,3451.762938433094,3070
0,63,3,0.0002499525145665547,0.14243298187859346,26.651833695702063,382.1568379746263,120.09415259862163,3252.48502356046,3070
1,0,0,0.00034963036400460074,0.15721951389412178,24.45497869596316,385.2258429232289,116.0313673079728,6599.392247945813,3145
1,0,1,0.000364653713745855,0.15856846816143294,24.004089247555882,384.89242262292703,116.45989197286015,6440.966687982959,3135
1,0,2,0.00035726153797633296,0.15755742361915656,24.166492896620873,384.8630124064353,116.68824198157485,6547.100214998465,3130
1,0,3,0.0003594173868681653,0.1571578901753894,24.074261411115213,385.0820243675486,117.28817223805318,5885.0106523910845,3119
1,1,0,0.00019579568406854673,0.1320222648882543,28.152009798274303,401.6280175064208,129.23165530117592,5781.103600842906,3070
1,1,1,0.00019488873264836423,0.13133581401194355,28.17765238233081,401.4034001283984,129.59116729638214,5849.760064301218,3070
1,1,2,0.00019441886276023532,0.13122111862924368,28.174296160799333,401.53896398992094,129.89844186193972,6535.730328293515,3070
1,1,3,0.00018981173711099433,0.12959823817445593,28.404590075697435,401.64362049100254,130.55948390015175,6255.786394212659,3070
1,2,0,0.0002653108359260926,0.14584115171253656,26.545688686732603,400.9386967995561,121.78816311531955,3700.1496665363784,3070
1,2,1,0.00026429285313943026,0.14516292917013254,26.57222569331645,400.67024197731644,122.13353462295575,3833.172651856226,3070
1,2,2,0.0002564988691546555,0.1447046554538183,26.697733272990487,400.52347904637537,122.36416583508205,3917.3881205394227,3070
1,2,3,0.0002589197134553522,0.14397947709657466,26.629051996956097,400.7601043386517,123.00867550872293,3646.9424560678526,3070
1,3,0,0.0001614652557329605,0.13052058826193366,27.979286704205826,394.308742203588,132.1359985869369,5333.957695003165,3069
1,3,1,0.00017075151320599725,0.13124057168090592,27.54082026358251,393.6339156223273,132.56373815602487,5103.222849715437,3057
1,3,2,0.0001674862755928986,0.1306845146939353,27.668802019866206,393.84482629661517,132.84875955279387,5147.4660026941265,3046
1,3,3,0.00016857979371045692,0.13046513804401239,27.522869216365244,394.0224590837518,133.62982090534217,5231.94017167823,3043
1,4,0,0.00020111277814069279,0.12653390325448796,27.829469990446373,398.7689865339053,134.77447647236698,4557.80751603773,2998
1,4,1,0.00020268791440805533,0.12630102928326334,27.70941035980052,398.28877536628573,135.2088705662876,4498.931483322455,2995
1,4,2,0.00019159814178436736,0.12432227493413396,28.319805137934456,398.4429818113492,135.2854178459372,4755.085925898321,2995
1,4,3,0.00019670083588222074,0.12464782028909377,27.936712127446906,398.32503243861356,136.1863220362755,4556.38486268588,2995
1,5,0,0.0003289513012983552,0.15094437207504313,23.20671794362697,373.1078452104051,122.66670984469421,4916.478624957466,3070
1,5,1,0.00033133380662835754,0.15111452758456242,23.054655255750106,372.95311670352385,123.07588579212795,4750.155098463482,3070
1,5,2,0.0003252779371699193,0.15058110034862732,23.149113451434122,372.8358722815948,123.30640780764097,4911.488438679602,3070
1,5,3,0.0003199496018848971,0.1498107861898915,23.186161194669246,372.99952913442723,123.9126861658838,5060.785899992987,3070
1,6,0,0.00023516742147187763,0.14679046632563128,30.70701635445535,406.39538613866563,110.15048479246867,3985.1778067390533,3145
1,6,1,0.000234319146738868,0.1466811678217814,30.61157089700219,406.1539531375303,110.48644055528308,4005.215526279085,3145
1,6,2,0.0002310315575123084,0.14593382456743065,30.763335470706934,405.9658916397306,110.62574838209441,4147.6905791771,3145
1,6,3,0.0002279488268667146,0.1453661941290485,30.765356004014293,406.0597868876694,111.13936317069103,4069.224998327817,3145
1,7,0,0.00032756837769267724,0.162720062942584,26.008979591026534,394.9874386611538,109.06224970653659,4640.612089588023,3145
1,7,1,0.00032975182953108145,0.1623485138070026,25.925635395018283,394.75326909479327,109.42259683923977,4452.5842230532,3145
1,7,2,0.0003248396777355739,0.16283305457080374,25.858651025483958,394.7769438401805,109.65808575422574,4302.413671009826,3145
1,7,3,0.00032681576932222484,0.16219659810689585,25.7737839290536,394.74881307852365,110.19603233388774,4627.1597326311485,3145
1,8,0,0.0002880485661624357,0.14763420865418592,27.400111534676117,405.3812828783003,117.03071153351493,7656.364963557109,3145
1,8,1,0.00028397744213138444,0.1465162817470977,27.556330653108933,405.3017009624568,117.34435327791785,8261.202652121323,3145
1,8,2,0.00027879312195868783,0.14624416269754123,27.60630785637181,405.3896553712055,117.59877282785537,8420.59938128485,3145
1,8,3,0.00027377021036699694,0.14507233315056403,27.713734520839036,405.50456275191465,118.17962707425903,8528.739312109323,3145
1,9,0,0.00025722786506660966,0.13641178500907566,26.57664698668132,406.1455878027498,131.45859084806443,5044.811130595282,3001
1,9,1,0.00026463769618708896,0.1369818784440589,26.259683299767627,405.8271788404084,131.85434220197538,4954.1487285009225,2996
1,9,2,0.00026253990129340807,0.13593570445218076,26.411866881146757,405.85086847102724,132.18727703969859,4864.062747452181,2995
1,9,3,0.0002605588619853832,0.1357582487881232,26.32033719073237,405.99824142276725,132.8626720667702,4895.1738291939755,2995
1,10,0,0.0003108701325383521,0.14579729354652374,24.06166037516278,365.387162983989,121.54861554381004,5062.078365915678,3070
1,10,1,0.000303911410673183,0.14434075953681083,24.293111746534635,365.21709220698705,121.79649067459863,4824.184349241897,3070
1,10,2,0.00030992945071845775,0.14466129167900543,24.082667111868098,365.29790072511656,122.20067119515265,5119.2276708865875,3070
1,10,3,0.000313624329705463,0.14543551670829866,23.780397876696114,365.2943543012681,122.83673413318088,5200.86908970495,3070
1,11,0,0.000218966319357739,0.1322801618294025,27.911591240470386,410.29664807936535,131.5354227278451,8296.259404812674,3070
1,11,1,0.00021757567021722475,0.13151583342326884,27.949476204454278,410.0441527141746,131.9838567984544,8903.511433907119,3070
1,11,2,0.00020574219444487903,0.12974336520125226,28.479981488637968,410.0456263108405,132.09982046723684,9085.590786911618,3070
1,11,3,0.0002139861941230235,0.12992399344407535,28.094575605845407,410.3505727822594,133.02930666874684,9056.90832418389,3057
1,12,0,0.00018663133858603712,0.11969822476698196,24.864141722717306,397.09729663720384,158.16244531849665,11457.735474615933,2854
1,12,1,0.00018178213845408456,0.11778140236466976,25.212180353539672,397.0310357943454,158.71618550318004,11604.164328667688,2846
1,12,2,0.00017565671448544604,0.11645861364360337,25.57934548578303,397.11167085106734,158.8933033876787,12066.316595457261,2845
1,12,3,0.00017802654986003437,0.11735884320547905,25.164021949831398,397.0971082231378,159.88478063489057,12093.148165558796,2845
1,13,0,0.00022295911369188021,0.1344487969931179,28.60096329158226,399.84658045820737,124.56746738503001,4339.093427415824,3070
1,13,1,0.00022604125858829085,0.1346151934221398,28.384610432907312,399.7602888589245,125.02452422796648,4239.276939532294,3070
1,13,2,0.00021683328859629195,0.1333078499543994,28.774090741336995,399.68893397337484,125.21045353607614,4508.1725601999815,3070
1,13,3,0.00021518687934089445,0.13285204853971075,28.708070704573924,399.84577350883285,125.8586903166168,4499.987555170237,3070
1,14,0,0.00023040640766092726,0.14914467620218452,27.046563437590066,392.6275156206355,118.34812554512058,4038.6524535217823,3071
1,14,1,0.00023571304049986426,0.14946812586695601,26.821710676337382,392.5915103785059,118.70872743006726,4214.334476323225,3070
1,14,2,0.00023147376840458518,0.14872935908092502,26.92637422278403,392.4117350374658,118.98277201189097,4253.639925732275,3070
1,14,3,0.00023197534190722794,0.14835747805795585,26.83484310622985,392.5014712991679,119.61195072764139,4067.6438547763437,3070
1,15,0,0.00025572653915615734,0.14371602214838486,26.77419470047972,380.10592650553485,117.3544433485971,5923.9740981267005,3145
1,15,1,0.00024766942902255615,0.14248455054740802,27.029605359098205,380.00649967673627,117.5997237818504,5776.427755623642,3143
1,15,2,0.0002549949002118135,0.14358541285819026,26.67413206860981,379.99965729021204,117.920060143808,5719.465479585273,3132
1,15,3,0.0002535821068939769,0.14179942200659784,26.838004296082598,380.13847986141246,118.56637125454854,5846.288014455225,3122
1,16,0,0.0001597859649026434,0.12337980667331847,27.69254695919468,384.6403740507764,136.77453231143087,5243.825384035357,2995
1,16,1,0.00015482246502986294,0.12192376734709497,28.022129475953253,384.5082399362367,137.04608283137773,5046.160256574075,2995
1,16,2,0.00015111143761544401,0.12173854766678414,28.075585085088232,384.2560307302401,137.28275464234818,5285.227098451549,2995
1,16,3,0.00015159700066605058,0.12121829164386708,28.000424449696503,384.8054710285942,138.17591109686714,5262.740061467725,2995
1,17,0,0.00023214997977341343,0.145423624296926,25.70378855905556,376.4522640509239,120.61875492386632,3689.780359488456,3085
1,17,1,0.00023793581535864724,0.14552781960774214,25.524601935615962,376.3483177089468,121.00688943001079,3666.023141701746,3077
1,17,2,0.0002420873485558728,0.14564885654598128,25.383998679439145,376.2355289770108,121.32470760255539,3490.4396637989994,3070
1,17,3,0.00024027700515144687,0.14469563295672264,25.412863422951837,376.3502359636345,121.99530998974949,3453.831794746203,3070
1,18,0,0.00022789549973071787,0.1251808619509053,25.884419922921655,396.5174715558531,142.5336399202309,7880.872973918098,2995
1,18,1,0.0002263271207666804,0.12413530555807381,25.999847626065698,396.29971829543035,142.91361644769145,7877.602772631344,2995
1,18,2,0.00021892063886558958,0.12281206704195985,26.335149015217503,396.17245941797444,143.11117656817785,7958.604059803877,2995
1,18,3,0.00021126160437630434,0.1214659398145346,26.60432166146487,396.49934001418933,143.78945577396266,8429.993628177617,2995
1,19,0,0.0002354091733650015,0.1459316642214805,27.879012132790574,377.45410423239304,111.57837807566648,3556.7128719756706,3145
1,19,1,0.00022991744384788182,0.14499051852187164,28.034702446006037,377.2125868342028,111.85323234750119,3486.7190817117585,3145
1,19,2,0.00022414941362057384,0.1446427779568712,28.095725099438276,377.17446693465286,112.1335312387576,3475.833230083497,3145
1,19,3,0.00021879910916578762,0.1440252369721827,28.15040060529608,377.3763853436394,112.6593700061852,3486.6257785310418,3145
1,20,0,0.0001663734573727201,0.12667477059376944,28.336643531076582,380.97528741305814,129.38462857732347,5577.742949972931,3070
1,20,1,0.00015736946947579654,0.12524403332452552,28.763320840112513,380.82370456586307,129.51096203345534,5406.832888526279,3070
1,20,2,0.00015304837960895495,0.1243738368476662,28.96825368143752,380.81672909526,129.81625024505558,5710.954004349339,3070
1,20,3,0.0001527878378015629,0.12335840561866085,29.048769917576507,381.03654722714134,130.48197258976057,5700.569970462822,3067
1,21,0,0.00014258224253858032,0.11332651927727519,27.062228125155514,384.2392116849635,151.96165757966807,6248.884086712678,2920
1,21,1,0.00014257585058081038,0.11347425646615455,26.929763185197267,383.9939657986801,152.44630249092495,6101.526815909356,2920
1,21,2,0.00013910426621178984,0.11220060520650944,27.213327533774542,384.01711669896343,152.83840340544154,6252.401368878382,2920
1,21,3,0.00014055440838640977,0.11225603035771003,27.019420128855895,384.12809342148864,153.6258669376262,6423.896349115219,2920
1,22,0,0.00018696377751304747,0.13508174202435388,25.943836455141735,372.8733491195747,128.633447699084,3824.405259423034,3070
1,22,1,0.0001835035094686912,0.13407964827055657,26.091538023391525,372.5269798476395,128.91706564433687,4145.202998323554,3070
1,22,2,0.0001847589160889226,0.13443518812807725,25.942322404762898,372.6281072021928,129.21621018479144,4225.716187827232,3070
1,22,3,0.0001830181563594193,0.13427678029844548,25.84274511999256,372.59012530402254,129.93466993723382,4058.5653520092733,3070
1,23,0,0.00026557380847165514,0.13389879383880876,25.366233932723485,388.74746856176864,132.56637507635074,5277.593551696678,3008
1,23,1,0.0002756859873301963,0.13447597640326173,24.99315251367488,388.41528656057267,133.0901390761339,5033.1935725888825,2996
1,23,2,0.00026338414568735316,0.13327021999034128,25.350765542438403,388.4474160827767,133.2644064094993,5028.2330644645,2995
1,23,3,0.00026597455239971585,0.13295980913718328,25.19080539197447,388.54488722141684,134.01552702026356,5058.225650346378,2995
1,24,0,0.0002692871711852371,0.1341239515931419,26.23757101808277,407.94592587757904,133.76001836229113,6300.67736053098,3008
1,24,1,0.000277513814341559,0.13388695063724712,26.0715894120262,408.2233294153896,134.26983497325924,5574.70556638162,2998
1,24,2,0.0002781000154079957,0.1340877091166923,25.947381848899226,407.942639259183,134.60144418370692,5319.249020498215,2995
1,24,3,0.0002786589998610375,0.1336953807162157,25.83609229318329,408.34714297715794,135.40927365873827,5271.854760869335,2995
1,25,0,0.000165336368273074,0.12136039707885424,26.603690564294904,393.14556827522904,147.31322238915857,4364.1656592157215,2920
1,25,1,0.0001614868230962448,0.12020771744003232,26.831524558195106,392.844502755281,147.5794936833862,4549.972488237916,2920
1,25,2,0.00016186654905641441,0.12024493781549826,26.738898522206636,392.7968431288852,147.94260286923097,4509.053417013202,2920
1,25,3,0.00016298092185509962,0.12043186505661344,26.52966219995241,392.9803023673701,148.77699451890388,4594.268495190965,2920
1,26,0,0.0002016605036670594,0.1297907593043471,25.977171891489345,391.4504879690111,138.5734982806597,5007.3636691253405,2995
1,26,1,0.00020235507062873743,0.1295879467512181,25.884173601122434,391.3418823532326,139.04599216174867,4992.719031333892,2995
1,26,2,0.00020251137570639275,0.12962321443176758,25.822611779506563,391.33920604284316,139.3285767934567,5020.960977968165,2995
1,26,3,0.000197480238374603,0.1285471479557998,25.958363025353783,391.31615459986995,140.03587438014566,4937.533752480866,2995
1,27,0,0.00032985881578461785,0.1592144201332119,26.05541724402195,400.79256683008174,113.42772302859746,6662.145478370741,3145
1,27,1,0.00033271920279126667,0.15988932933177916,25.81132480200957,400.62519088161326,113.83510995618933,6679.593197933399,3145
1,27,2,0.00031721492318664076,0.1582249028489784,26.20868375935337,400.66266450034516,113.9808983919311,6785.426484061724,3145
1,27,3,0.0003225235943952599,0.15888641019906882,25.88363570740821,400.58390436354654,114.6008429940028,7120.524883485474,3145
1,28,0,0.0001979553313052037,0.12985130330937664,25.431916646610205,368.23034189310727,133.73736199983307,3418.521990847707,2995
1,28,1,0.00019956492683801717,0.12986911624084385,25.28194831484011,367.8605841203965,134.15955810256185,3463.9709822051,2995
1,28,2,0.00018861515274725326,0.12771380778796104,25.81170673826325,367.8924025937298,134.35217737500244,3590.721958255913,2995
1,28,3,0.00019174360420347436,0.12793810123394647,25.584613271053268,368.199062015828,135.0722233726996,3609.0074826178325,2995
1,29,0,0.00021223563434913468,0.13419989548131372,25.524574431710633,385.01772425339215,133.7614772700152,4977.12829595215,3019
1,29,1,0.00020948785039478173,0.13306536191873738,25.704979264486873,385.0123668292054,133.9924532341953,5128.599655031313,3017
1,29,2,0.00021878477896477305,0.1338315256491315,25.38318049196959,385.13268214261075,134.40789400005787,4741.222048129646,3003
1,29,3,0.00022722759029071985,0.13399248661500843,25.038640077208782,385.1860120171803,135.28494340957533,4582.7050884436785,2995
1,30,0,0.0002733599483447002,0.1496581988164723,26.798687101877306,385.1540426731199,114.05821133301734,4545.6227756095195,3145
1,30,1,0.00026484997283242773,0.1482893549542572,27.0470322783679,384.98597894187685,114.34095055868478,4542.708612816389,3145
1,30,2,0.0002658949608814429,0.1482825895438465,26.989422109863217,385.22717641633335,114.60445864752735,4675.348996972196,3145
1,30,3,0.00026792618268631414,0.14871931226187596,26.732654459851005,385.11734997285987,115.22865166024928,4694.057667876137,3145
1,31,0,0.0003039231741470812,0.1638394952899138,28.700167788672314,415.2090275380802,104.78220952304736,6553.284492127294,3219
1,31,1,0.0003013616046615064,0.16179312584387937,28.96907749279665,415.1765960940408,105.05827562481137,6662.780181535529,3213
1,31,2,0.0003001452367237999,0.16227758190533004,28.84436764165111,415.05902940131165,105.26379093724547,6575.1396219654225,3208
1,31,3,0.0003144278730658278,0.16319654610240183,28.35777240949167,415.3441474223095,105.95299704788201,6267.387460343761,3191
1,32,0,0.00023490021919420214,0.14208870990400488,29.270717574183422,414.5420625629531,120.18896248974558,4065.9761757998167,3070
1,32,1,0.00023199974418857997,0.14150444190209577,29.34318581302663,414.4878409120848,120.47147701515225,4223.860631318439,3070
1,32,2,0.00023064934683863714,0.14188774011400615,29.222451299127663,414.15442140082587,120.7276910912587,3892.6481265884368,3070
1,32,3,0.0002252671692652903,0.14046533987984164,29.421531037441767,414.46792945047247,121.32112881538296,4144.033355441184,3070
1,33,0,0.0002507382660069723,0.1332106611821855,26.242169973260157,396.5623768283624,133.26124181853396,5298.238702546472,2999
1,33,1,0.00025522770026594843,0.13263103557725497,26.19535399282982,396.05078543441306,133.42757584148103,4835.887195925599,2996
1,33,2,0.0002540629478297912,0.13233570582568788,26.204574990677695,396.29160428187936,133.8121623647476,4791.930254106426,2995
1,33,3,0.0002504091903361499,0.13230256864329715,26.110413818711216,396.6127493861684,134.57623360004416,5079.937890721255,2995
1,34,0,0.00019995997941640232,0.13382249448389938,24.796434033452222,380.94915832055415,136.56433737935504,3961.7673534978817,2995
1,34,1,0.00019543762616976832,0.1322733828892048,25.03544061732459,380.85057040230197,136.9476191716753,4231.286755785441,2995
1,34,2,0.00019119961343814368,0.13126484320417567,25.22773487367341,380.94111272824927,137.23711758020048,4387.099892168879,2995
1,34,3,0.00018864145590852187,0.13124427336963834,25.135766596805016,380.9937597595248,137.91596118930417,4375.676605808415,2995
1,35,0,0.00016188966473754468,0.12804589765422134,29.010657384888944,392.18633553064734,129.1539146928902,4281.001917548681,3070
1,35,1,0.00015951108537349266,0.12787669712093602,28.990788401445016,391.5516267928082,129.40050192946657,4498.806648666119,3070
1,35,2,0.00015209367586212162,0.12615677807841463,29.456657441938415,391.8781737713033,129.7112758775582,4492.772835441414,3070
1,35,3,0.00015378313172289922,0.12582140813610024,29.34042160571216,391.9736283044377,130.31146500953264,4712.825883390969,3069
1,36,0,0.00024511402574889173,0.1364437016836811,26.379794940134605,397.11853095582006,130.6007775299036,4397.981380338995,2999
1,36,1,0.0002473565831202725,0.1365847817629585,26.19807457503564,396.8980714325871,131.04245769814662,4333.6514119746025,2999
1,36,2,0.00024580315469966015,0.13561313912475026,26.346423442956333,396.7740765139941,131.26991346405617,4444.42351243875,2995
1,36,3,0.00024341287915954083,0.13509528101124843,26.340511965956185,397.2222859643948,131.97597509930236,4439.65939695319,2995
1,37,0,0.00024369029346101498,0.14344956140760717,26.325341058223927,389.1334686316722,122.42254924384281,3911.4486521238487,3070
1,37,1,0.0002440189215965378,0.14318730145592434,26.31012559349075,388.8194805288087,122.55144005616448,3634.8531183020755,3070
1,37,2,0.00023381391413002277,0.1416687001620186,26.668729070725604,388.92632827639596,122.7734911280838,3931.9483381379205,3070
1,37,3,0.00023556603957315483,0.1418403026133231,26.45202970077239,389.0633883747371,123.45961090122492,3871.129246891237,3070
1,38,0,0.00021821674071077058,0.14734931813337146,27.26578782260752,393.59971682146454,118.20823245415168,4439.14248549727,3116
1,38,1,0.00022341378354998094,0.146884009007539,27.158352749301752,393.33575995550973,118.65089396725229,4367.991913192543,3100
1,38,2,0.00022396608158852899,0.14715971608512884,27.063565102370045,393.4737910709365,118.92208260437151,4310.870613834534,3094
1,38,3,0.0002304448099049139,0.1472300702462841,26.779746052655245,393.45146075991045,119.62256955658063,4044.6876489865645,3083
1,39,0,0.0003502328847473571,0.15411581545026168,24.35373761463755,399.5409855905494,120.58597453143373,6534.715505947503,3090
1,39,1,0.0003599829019318839,0.15388937592653126,24.180517243109943,399.1226019397448,120.91626092036952,5969.948602019424,3081
1,39,2,0.0003664011463595008,0.15457228485576185,23.966932057255974,399.22366948350566,121.29633502210676,5632.753647987813,3071
1,39,3,0.0003702914741628255,0.1542864349817406,23.80438411242059,399.25128329671674,121.95921630132301,5407.427088415496,3070
1,40,0,0.0002658538552409664,0.13904900801714362,24.350200556051487,374.2388472807064,127.90066176802337,5705.212833021195,3070
1,40,1,0.0002618125861698486,0.13843020883151702,24.44009903595429,374.13525662343756,128.14786270588456,5871.356247864392,3070
1,40,2,0.00025727999985529043,0.13822113408772227,24.49699051719643,373.96726703271656,128.3573774065004,6423.634638532245,3070
1,40,3,0.00025665011720415364,0.13759734358433798,24.452605370360278,374.26152290698235,129.0418050272032,6224.071558270543,3070
1,41,0,0.00021978605579444223,0.15370927751230973,27.65955211346327,393.94167572053976,112.80430746413099,5009.372608113725,3145
1,41,1,0.0002219202651731548,0.15335943403008706,27.60592368920515,393.637940378312,113.04252776103431,4814.91493846551,3145
1,41,2,0.00022064421086663455,0.15379315883393418,27.510769127266204,393.6672241661152,113.25524955864655,4645.4354838174395,3145
1,41,3,0.0002145684773426647,0.15166954473803984,27.82173997605363,393.9315284368138,113.75584831617623,5157.78852471324,3145
1,42,0,0.00036760048132372333,0.155388592010939,23.314026720373597,377.7348204814912,119.11649888048433,7847.297604481946,3096
1,42,1,0.0003767395248645059,0.15557688173070472,23.10112034926457,377.58237686460177,119.56819580920782,7737.652028105478,3088
1,42,2,0.00039984983421475985,0.15715299130596183,22.576827068166782,377.345144775523,119.98487089183504,6584.460848758949,3076
1,42,3,0.00040365572678693147,0.15732205398526394,22.397645910889892,377.5994785072252,120.66321902255591,6021.551079307452,3073
1,43,0,0.00022042084335076588,0.13362557396724745,25.95296746057301,379.7862978013526,131.04585565538304,8075.531597170755,3027
1,43,1,0.0002203511120100792,0.13310913093624852,25.95890958043121,379.4421089733773,131.3869885691846,7703.147645305086,3018
1,43,2,0.00022384758207182412,0.1336691224164913,25.756082120265415,379.489829166364,131.72642780450332,7631.137826211143,3014
1,43,3,0.00023270310913216764,0.1330915248092231,25.58897241112818,379.7603086080733,132.45693739193834,7423.324375096163,3002
1,44,0,0.00020952231223128324,0.129472808302463,26.71639094803631,387.2952137248049,131.29725158588118,5187.224183958845,3070
1,44,1,0.00020238825149889985,0.12856159628093136,26.970208850420768,387.1205537153195,131.41587919854143,5368.128687388971,3070
1,44,2,0.000198879057337286,0.12803000456545088,27.075967084491474,387.1394581660459,131.70300549373013,5339.208310351651,3070
1,44,3,0.0001991308364626588,0.12713772946844912,27.08545461786673,387.26973003026853,132.34038837220328,5636.828391638595,3070
1,45,0,0.00020674463650117964,0.14209568787877266,27.140842964343758,387.7533275130358,121.78072766448534,4267.3051186513985,3070
1,45,1,0.00020081510139955674,0.14093621263950554,27.393603905332974,387.3205204068525,121.83510329350487,4395.376560415142,3070
1,45,2,0.00019924359555728983,0.14037983604746518,27.453475319741518,387.4958069778928,122.16529485954901,4454.798491251395,3070
1,45,3,0.0001946038707354563,0.14006797214585673,27.43929508956251,387.52095698496873,122.73363575810691,4536.814732029327,3070
1,46,0,0.00025891457661972404,0.13834968697629052,24.778338246810133,395.534340381981,134.18896875316588,7016.519182720663,3019
1,46,1,0.00027209487488490146,0.13922816356846118,24.34172306499809,395.2973229605652,134.75047055046977,6171.8714712803685,3005
1,46,2,0.0002798544431288467,0.140142090898694,24.02774609405964,395.42493598979536,135.17339194517584,5460.59742527878,2997
1,46,3,0.0002806037073825008,0.14037888293153997,23.84316729426809,395.41138078522954,135.90205320820084,5498.661565768696,2996
1,47,0,0.00025759158905458137,0.14465144072502994,27.037333581572998,415.3213846836069,125.26458217063076,5104.00053228115,3070
1,47,1,0.00025527904920070923,0.14359022439566732,27.1664079657819,415.20637671372083,125.5629194722836,5110.911368457406,3070
1,47,2,0.0002489672148986822,0.14261299853161064,27.362585743620308,415.280242399875,125.8280054969288,5233.792306715391,3070
1,47,3,0.00025081721360314566,0.14241722725986344,27.210376016895456,415.243343310826,126.45677081928727,5507.474590741331,3070
1,48,0,0.00031542483372765605,0.14761624667504586,24.459438181100726,390.758947795407,124.46861459441516,5523.103959677774,3070
1,48,1,0.00031363554747566765,0.14727681102557183,24.489915558988347,390.5181269662845,124.60583992179492,5497.753462029743,3070
1,48,2,0.00030427577885996546,0.14621370948132648,24.72330803188268,390.5385006404133,124.78115927965423,5915.134498890244,3070
1,48,3,0.0003025658671736998,0.14598333221538598,24.627847475564593,390.61982894647247,125.44094073876894,5827.57149617673,3070
1,49,0,0.00016584212802960837,0.11611682141050446,28.79562008479511,403.5724396394562,145.8289748416796,4787.023405232317,2920
1,49,1,0.0001655076025291247,0.11501828422407435,28.973346595587067,403.213873934807,146.08348774119327,5113.4249936884735,2920
1,49,2,0.00016495575313959002,0.11528681979002633,28.83758868917201,403.2414966682201,146.51545373629222,4678.335870373579,2920
1,49,3,0.00016291698193345413,0.1153177411802991,28.736267432902544,403.36300392873494,147.23302940752237,4883.270338483573,2920
1,50,0,0.0002903883100570915,0.15304225588980927,27.45126996665727,398.28733950094255,112.20977247637241,4165.001746411481,3145
1,50,1,0.0002828621371913497,0.15154819466582287,27.689783790424773,398.1471069064588,112.5163709657567,4317.46416731502,3145
1,50,2,0.00028404072580529537,0.1525197346174953,27.47491334046449,398.1304456692836,112.71953909840808,4352.37990823202,3145
1,50,3,0.00028136235522123953,0.15168926468752741,27.475845980105944,398.4208569111883,113.34347094466187,4331.678562533623,3145
1,51,0,0.000185490157047679,0.12493599462864449,27.84736425769262,404.2315798205094,137.23730995057153,4690.981607930501,2995
1,51,1,0.00018516539108273937,0.12389829675746661,27.95280198578153,404.0926489366486,137.7037507823492,4729.14530212583,2995
1,51,2,0.00018181862023893344,0.12364088403576479,28.022092525936518,404.0859348849398,137.94513754116002,4725.419405809708,2995
1,51,3,0.00018062741278182618,0.12340818876708243,27.94243682369024,404.22575779121456,138.65347080470656,4787.654025762564,2995
1,52,0,0.00027052952033642633,0.13784996621862064,25.446311764273393,400.9426829416679,132.65397796754593,5487.0253985655845,3004
1,52,1,0.0002730481010419164,0.13753575778990174,25.407451667656797,400.67783655465735,132.8379693291784,5782.05770413499,3004
1,52,2,0.00027883411089052603,0.13801768585766874,25.1736366040212,400.50395021734244,133.22851628987337,5203.057362018708,2995
